Algorithm,Params,Validation,Accuracy,Recall,Precision,F1
RandomForestClassifier,n_estimators:10-criterion:gini-min_samples_split:2-min_samples_leaf:1-bootstrap:True,CV-10,0.9400000000000001,0.9066666666666666,0.8826666666666666,0.8761904761904763
AdaBoostClassifier,Algorithm:SAMME-n_estimators:10,CV-10,0.9266666666666665,0.9266666666666665,0.9066666666666666,0.9133333333333333
AdaBoostClassifier,Algorithm:SAMME.R-n_estimators:10,CV-10,0.9266666666666665,0.96,0.9066666666666666,0.9466666666666667
